tt0221069,Jeff Daniels,Molly Price,Ben Shenkman,Gil Bellows,Michelle Held,Emily Bergl,Julian McMahon,Guy Sanville,Kristie Dickinson,Lisa Sodman Elzinga
tt0221823,Barbara Bain,Marc Coppola,Esteban Powell,Jennifer Rubin,Lou Rawls,Elizabeth Seton,Charles Fleischer,Simone Goldstene,Ernie Mirich,Stephanie Drewel
tt0221885,William Hurt,Natascha McElhone,Peter Weller,Katja Woywood,Michael Brandon,Nikolett Barabas,Hendrick Haese,Désirée Nosbusch,Arthur Brauss,Christopher Cazenove
tt0221889,Rachel Weisz,Susan Lynch,Iain Glen,Jake D'Arcy,Tom Mannion,Maurice Roëves,Paul Doonan,Robin Laing,Pauline Lynch,John Murtagh
tt0221928,Nick Brimble,Zdenek Maryska,Rich Gold,Renee Ackermann,Chris Barnes,Amanda Plummer,Sean Pertwee,Gina Bellman,Sean Chapman,Frantisek Cástka
tt0221558,Erik Clausen,Marianne Frost,Ricky Vends,Elith Nulle Nykjær,Tomás Novotný,Mickey Skjoldholm,Britta Lillesøe,Bjarne Henriksen,Ole Birch,Peter Aude
tt0221838,Shawn Hatosy,Danny Dyer,Eamon Glancy,Ian McElhinney,Patricia Leventon,Dennis Conway,John O'Toole,Luke Hayden,Lee Ingleby,Brian de Salvo
tt0221463,Karl Alvarez,Jessica Ballard,Robert Bisetti,Abe Brenann,Abe Brennan,Sam Ceridon,Cathy Coan,Daniel Coates,Denise Coates,Timothy Englert
tt0222020,Brian Bosworth,Shannon Whirry,Michael Dorn,Cliff Robertson,Bruce Weitz,Andrew Stevens,Robert Pine,David Hedison,Jennifer Hammon,John Putch
tt0221982,Madhuri Dixit,Shabana Azmi,Naseeruddin Shah,Shilpa Shirodkar,Inder Kumar,Tej Sapru,Farida Jalal,Mohan Agashe,Ashish Vidyarthi,Shah Rukh Khan
tt0222023,Juan Carlos Torres,Mario Oliver,Roberto Cobo,Clarisa Rendón,Salvador Hernández,Miguel Loaiza,Guadalupe Marín,,,
tt0222012,Kamal Haasan,Shah Rukh Khan,Rani Mukerji,Hema Malini,Girish Karnad,Naseeruddin Shah,Om Puri,Vikram Gokhale,Saurabh Shukla,Nassar
tt0222850,Timothy Olyphant,Dean Cain,Zach Braff,Ben Weber,Matt McGrath,Nora Burns,Chris Payne Gilbert,John Brandon,Diane McBain,Robert Peters
tt0222096,Heinz Bennent,Gisela Trowe,August Diehl,Fritzi Haberlandt,André Hennicke,Ingo Naujoks,Vadim Glowna,Elisabeth Trissenaar,Gisela Schneeberger,Georgia Stahl
tt0223744,Shauna O'Brien,Griffin Drew,Kira Reed Lorsch,Sam Williamson,Jarod Carey,Brad Bartram,Justin Carroll,Jack Ketchmark,Karl Silver,Everett Rodd
tt0222270,Shah Rukh Khan,Juhi Chawla,Johny Lever,Paresh Rawal,Haidar Ali,Smita Jaykar,Neena Kulkarni,Bharti Achrekar,Mona Ambegaonkar,Suresh Bhagwat
tt0222851,Takeshi Kitano,Claude Maki,Omar Epps,Masaya Katô,Susumu Terajima,Royale Watkins,Lombardo Boyar,Ren Ôsugi,Ryo Ishibashi,James Shigeta
tt0222081,Mette Lisby,Pelle Koppel,Benjamin Rothenborg Vibe,Lulu Jacobsen,Jane Eggertsen,Bodil Jørgensen,Sanne Grangaard,Kristian Halken,Thomas Eje,Birthe Neumann
tt0222742,Ricardo Bartis,Mía Maestro,Ingrid Pelicori,Norman Briski,Ulises Dumont,Cristina Banegas,Luis Machín,,,
tt0222515,Monti Castiñeiras,Pilar Álvarez Saavedra,Vicente Mohedano,Víctor Mosqueira,Mara Sánchez,Isabel Vallejo,Marcos Orsi,Paul Naschy,Mimy L. Fuentes,Antón Reixa
tt0222989,Julien Maurel,Suchona,Billal Mia,Bishwajit Sen Gupta,Mujibur Rahman Dilu,Daniel Briquet,Nazma Anwar,A.K. Qureshi,Zamilur Rahman Shakha,Vincent Solignac
tt0222952,Ulises Dumont,Claudio Gallardou,Víctor Laplace,Leonor Manso,Alberto Benegas,Mirna Suárez,Paula Pourtale,René Olaguivel,Gonzalo Morales,Carlos Weber
tt0223856,Erika Eleniak,James Colby,Aunjanue Ellis-Taylor,John Doman,Harry O'Reilly,Bill Corsair,Michael J. Burg,Diego López,Julian Townsend,Kyle Thrash
tt0222293,Tilda Swinton,Tom McCamus,Sean McCann,Gabriel Gascon,Rick Miller,Griffith Brewer,Daniel Brooks,Steve Adams,Russell Yuen,Mariah Inger
tt0224578,Nu Yên-Khê Tran,Nhu Quynh Nguyen,Khanh Le,Quang Hai Ngo,Chu Hung,Manh Cuong Tran,Tuân Anh Lê,Ngoc Dung Le,Doan Viet Ha,Long Le Vu
tt0224832,Ricky Davao,Glydel Mercado,Dante Rivero,Alessandra De Rossi,Anjanette Abayari,Tony Mabesa,Romy Romulo,Mon Confiado,Allen Dizon,Richard Joson
tt0224050,Peter McDonald,Brian Cox,Conor Mullen,Laurence Kinlan,Brendan Gleeson,Eva Birthistle,Valerie Spelman,David O'Rourke,Caroline O'Boyle,Gina Moxley
tt0224209,Patrick Sébastien,Jean-François Balmer,Michel Duchaussoy,Marie Denarnaud,Myriam Boyer,Samuel Dupuy,Jean-François Dérec,Isabelle Tanakil,Nathalie Roussel,Julien Mediavilla
tt0224451,Matt Wheeler,Alexander Martin,Michael Leo Shea,Dave Cash,Zack Carter,Jennifer Quanz,Lark Oxler,Margo Mann,Cristen Beavers,Teresa Berkin
tt0222760,Murilo Benício,Alexandre Borges,Francisco Di Franco,Roberto Duailibi,Darlene Glória,Betty Gofman,Júlia Lemmertz,Norton Nascimento,Rosaly Papadopol,Antônio Petrin
tt0223897,Kevin Spacey,Haley Joel Osment,Helen Hunt,Jay Mohr,Jim Caviezel,Jon Bon Jovi,Angie Dickinson,David Ramsey,Gary Werntz,Colleen Flynn
tt0225196,Ben Gazzara,Rita Moreno,Alanna Ubach,Brian Vincent,Burt Young,Vincent Pastore,Mario Macaluso,Heather Matarazzo,Victor Argo,David Thornton
tt0225100,Najwa Nimri,Juan Diego Botto,Gustavo Salmerón,Alfredo Villa,Antonia San Juan,Roger Ibáñez,Javier Nogueiras,Rubén Ochandiano,Jeff Bigot,Carla Calparsoro
tt0225410,Mathilde Seigner,Amira Casar,Marc Citti,Bruno Slagmulder,Catherine Jacob,Micheline Presle,Patrick Catalifo,Antoine Duléry,Nadia Fossier,Margot Abascal
tt0224086,,,,,,,,,,
tt0223067,Odiseo Bichir,Eduardo Palomo,José Alonso,Luis de Icaza,Miguel Santana,Bruno Bichir,Angélica Aragón,Fabiana Perzabal,Roberto Sosa,Claudette Maillé
tt0222150,Vladimir Cruz,Tahimi Alvariño,Jorge Perugorría,Noel García,Alina Rodríguez,Saturnino García,Antonio Valero,Jorge Alí,Hiran Vega,Mijail Mulkay
tt0225605,Sophie Blondy,Paul Tang,Guillaume Depardieu,Bass Dhem,Laura Favali,Tara Römer,Jules Vallauri,John Berry,Bruno Esposito,Zoltán Mayer
tt0223268,Mark Frost,Isabel Brook,Jennifer Rope,Jeffrey Combs,Mònica Van Campen,Leslie Charles,Fermí Reixach,Junix Inocian,Robert Paterson,Marc Martínez
tt0223954,Vince Vaughn,Julia Ormond,Ed Harris,Rory Cochrane,Wallace Shawn,Stephen Tobolowsky,George Wendt,Jeannetta Arnette,Shishir Kurup,Harper Roisman
tt0226225,Casey Peterson,Jennifer Milmore,Richard Speight Jr.,Jim Hanna,Hopwood DePree,Barrow Davis-Tolot,Michael Hagerty,Gabrielle Anwar,Jayden Lund,Lucie Beeby
tt0226198,Rémi Martin,Christine Boisson,Fabienne Babe,Florence Loiret Caille,Séverine Paquier,Florence Denou,Amina Annabi,Tina Aumont,Arben Bajraktaraj,Juliette Farout
tt0226498,Philly Abe,Craig Bowden,Tiffany Cordell-Lee,Rebecca Denise,Devery Doleman,Bil Dwyer,Jim Dwyer,Aaron Falls,Chris Greeley,Jesse Manson
tt0226540,Rosanna Arquette,Élodie Bouchez,Jean-Marc Barr,Ian Brennan,Ian Vogt,Stephnie Weir,Rich Komenich,Dwayne Barr,Hutton Cobb,Mike Skewes
tt0226430,Balthazar Getty,Peter Weller,Rebecca Gayheart,Peter Greene,Frederic Forrest,Brad Dourif,Michael Dorn,Corin Nemec,Johnny Whitworth,Arroyn Lloyd
tt0225824,Uwe Ochsenknecht,Oscar Ortega Sánchez,Ralf Richter,Walter Gontermann,Michael Sideris,Tana Schanzara,Tobias Schenke,Marita Marschall,Jochen Kolenda,Thomas Balou Martin
tt0226094,Larenz Tate,Deborah Cox,Martin Cummins,Rainbow Sun Francks,Peter Williams,Jennifer Dale,Kenneth Welsh,Clark Johnson,Barbara Williams,Sarah Polley
tt0226238,Déborah Abranson,Cristina Banegas,Mariano Bolfarini,César Bordón,Luis Brandoni,Sebastán Calarota,Ana Julia Catalá,José Luis Cuello,Mauricio Dayub,Nuria Docampo Feijóo
tt0226539,Demián Bichir,Fabiana Medina,Humberto Dorado,Vicky Hernández,Manuel Busquets,Bruno Bichir,Andrea Quejuán,Andrea Guzmán,Susana Torres,José Luis Abadía
tt0226190,Marina Orsini,Céline Bonnier,Fanny Mallette,Stéphane Demers,Louise Portal,Patrick Labbé,Eric Hoziel,Paul Dion,Raymond Legault,Louise Proulx
tt0227458,Anne Coesens,Michel Bompoil,Tony Todd,Quentin Rossi,Jacqueline Jehanneuf,Aladin Reibel,Valérie Vogt,Frédéric Sauzay,Natalya Ermilova,Charlotte Pradon
tt0227277,Eduardo Noriega,Leonardo Sbaraglia,Pablo Echarri,Leticia Brédice,Ricardo Bartis,Dolores Fonzi,Carlos Roffé,Daniel Valenzuela,Héctor Alterio,Claudio Rissi
tt0228205,Florin Piersic Jr.,Manuela Servais,Mihai Dinvale,Pierre Arditi,Constantin Florescu,Bernard Marbaix,Valerie van Nitsen,Jean-Michel Vovk,Bernard Graczyk,Antoine Berger
tt0228242,Sami Bouajila,Patachou,Ariane Ascaride,Pierre-Loup Rajot,Charly Sergue,Maurice Bénichou,Philippe Garziano,Didier Mahieu,Aliette Langolff-Colas,Arno Feffer
tt0228687,Veronika Zilková,Jan Hartl,Jaroslava Kretschmerová,Pavel Nový,Kristina Adamcová,Dagmar Stríbrná,Zdenek Kozák,Gustav Vondracek,Arnost Goldflam,Jitka Smutná
tt0228891,Dennis Hopper,Leslie Hope,Frederic Forrest,Tom McCamus,David Dunbar,Elizabeth Shepherd,Chuck Shamata,Kim Huffman,Tom Harvey,Rob Stefaniuk
tt0228992,Agnès Jaoui,Serge Riaboukine,Bernadette Lambert,Alain Borla,Camille Christou,Marine Richaud,Maïté Maillé,Mario Badajoz,Léna Breban,Emmanuel Fayat
tt0229653,Philippe Noiret,Carole Bouquet,Niels Arestrup,Stéphane Audran,Michel Aumont,Judith Magre,Johan Leysen,Carlotta Alessandri,Gabriel Garran,Maurice Hebert
tt0229942,Heather Bergdahl,Stephen Berra,Nikiyah Clemmons,Leo Fitzpatrick,Carisa Glucksman,Jemuel Morris,Terry Ray,Sarah Ruth Ryan,Mike Vallely,Bam Margera
tt0228577,Alejandro Cano,María Jurado,Álvaro Gallegos,Fernando Cayo,Melani Olivares,Begoña Hernando,Pedro Antonio Segura,Caco Castrelo,Tomás Gayo,Ángela Herrera
tt0229234,Jean Odoutan,Laurentine Milebo,Gladys Agboliagbo,Olivia Agboliagbo,Didier Dorlipo,Adama Kouyaté,Koffi Gahou,Roland Odoutan,Claire Houngbo,Chimène Agboliagbo
tt0230183,Iva Janzurová,Leos Sucharípa,Theodora Remundová,Eva Holubová,Vladimír Javorský,Martina Musilová,Jana Janzurová,Ladislav Klepal,Robert Jasków,Petr Lébl
tt0229340,Danny Aiello,Edoardo Ballerini,John Rothman,Frank Bongiorno,Lexie Sperduto,Zainab Jah,Alex Corrado,Michael McGlone,Walt MacPherson,Polly Draper
tt0230169,Steve Railsback,Carrie Snodgress,Carol Mansell,Sally Champlin,Steve Blackwood,Nancy Linehan Charles,Bill Cross,Travis McKenna,Jan Hoag,Brian Evers
tt0229226,Julie Leclercq,Caroline Baehr,Jean-François Gallotte,Bernard Menez,Benoîte Sapim,Elodie Leclercq,Selima Hachellaf,Jennyfer Martin-Lassissi,Marion Jaubert,Samira Errachydy
tt0229752,Brent Smith,Lynn Evans,Zeke Rippy,Bob White,Ben Hernandez Bray,Andy Daley,Matt North,Robert Romanus,Mary Woronov,Mickey Cottrell
tt0228750,Meg Ryan,Russell Crowe,David Morse,Pamela Reed,David Caruso,Anthony Heald,Stanley Anderson,Gottfried John,Alun Armstrong,Michael Kitchen
tt0228277,Radha Mitchell,Megan Mullally,Catherine Lloyd Burns,Jacqueline Heinze,Courtney Watkins,Matt Malloy,Mark Boone Junior,Blake Rossi,Louis Ferreira,Michele Hicks
tt0229354,Katarina Zutic,Dalibor Andonov,Anja Popovic,Gordan Kicic,Hana Jovcic,Danijela Vranjes,Toma Kuruzovic,Slobodan Golubovic-Leman,Dragoljub Vojnov,
tt0230055,Anil Kapoor,Rekha,Raveena Tandon,Rajinikanth,Shakti Kapoor,Aruna Irani,Ranjeet Bedi,Harish,Paresh Rawal,Sadashiv Amrapurkar
tt0228004,Darcy Belsher,Martin Cummins,Françoise Robertson,Helen Shaver,Nicholas Campbell,Rene Auberjonois,Barry Pepper,Ryan Reynolds,Richard C. Burton,Raquel Meade
tt0230148,Nicolás Montero,Marcela Carvajal,Ramiro Meneses,Henry Castillo,Jaime Correa,Luis Mesa,Adriana Ricardo,,,
tt0230098,Pascal Greggory,Nathalie Richard,Julie Gayet,Alain Bashung,Vincent Martinez,Cyrille Thouvenin,Marie Saint-Dizier,Bulle Ogier,Pierre Barrat,Nelly Borgeaud
tt0230308,Ernest Borgnine,Cartha D. 'Deke' Deloach,,,,,,,,
tt0230189,Angélica Aragón,Martha Lorena Osuna,Francisco Gattorno,Manuel Ojeda,Lumi Cavazos,Dolores Beristáin,Roberto Cobo,Luis Felipe Tovar,Claudia Pezzuto,Rosa Furman
tt0229561,David Saracino,Gaëla Le Devehat,Maia Morgenstern,Dominique Bettenfeld,Julia Vaidis-Bogard,Samuel Jouy,Younesse Boudache,Pascale Oudot,Jean-Luc Caron,Marie-Véronique Maurin
tt0230830,,,,,,,,,,
tt0230753,Benoît Magimel,Nathalie Baye,Antoine Chappey,Fred Ulysse,Jean-Marie Winling,Françoise Bette,Mélanie Leray,Virginie Dessevre,Patrick Chauvel,Rémy Roubakha
tt0230921,Marie Bunel,Hélène Vincent,Tsilla Chelton,Mimie Mathy,Macha Grenon,Christian Crahay,Emmanuel Bilodeau,Michel Israël,Jacques Lavallée,Marie-Lise Pilote
tt0231212,Renae Morriseau,Max Martini,Sheila Tousey,Shirley Cheechoo,Greta Cheechoo,John Tench,Peter Kelly Gaudreault,Georgina Lightning,Michelle Martin,Dennis O'Connor
tt0230350,Jack Wallace,Nathan Anderson,Matt Landers,Vincent Guastaferro,Meshach Taylor,Gathering Marbet,Pamela Walker,Lee Magnuson,,
tt0230631,Colm Feore,David Cubitt,Chandra West,John Boylan,Juan Chioran,Troy Ruptash,Trent McMullen,Karen Robinson,Christian Laurin,Yan Feldman
tt0231172,Philippe Garziano,Emmanuelle Cornet,Jean-Claude Montheil,Violeta Ferrer,,,,,,
tt0231422,Christian Janda,Florian Münzer,Antonia Reidel,Wolfgang Sowa,Marianne Sägebrecht,,,,,
tt0230783,Stellan Skarsgård,Charlotte Rampling,Deborah Kara Unger,Dimitris Katalifos,Ashley Remy,Dave Simonds,Arto Apartian,Alexandros Mylonas,Dimitris Kaberidis,Themis Bazaka
tt0231956,David Arnott,Jeri Ryan,Dan Montgomery Jr.,,,,,,,
tt0230652,Monika Hilmerová,Michal Sieczkowski,Johana Tesarová,Vilma Cibulková,Karel Dobrý,Bronislav Poloczek,Josef Somr,Bozidara Turzonovová,Alois Svehlík,Lubomír Kostelka
tt0231971,Mikko Nousiainen,Laura Malmivaara,Petteri Summanen,Matleena Kuusniemi,Valtteri Roiha,Irina Björklund,Samuli Edelmann,Vilma Melasniemi,Eija Nousiainen,Jaana Järvinen
tt0232083,Isabelle Huppert,Jacques Dutronc,Anna Mouglalis,Rodolphe Pauly,Brigitte Catillon,Michel Robin,Mathieu Simonet,Lydia Andrei,Véronique Alain,Isolde Barth
tt0232079,Aamir Khan,Twinkle Khanna,Faisal Khan,Johny Lever,Navneet Nishan,Veeru Krishnan,Govardhan Asrani,Tiku Talsania,Archana Puran Singh,Tanvi Azmi
tt0231615,Lakis Lazopoulos,Zoe Carides,John Bluthal,Claudia Buttazzoni,Tasso Kavadia,Noni Ioannidou,Osvaldo Maione,Percy Sieff,Ron Haddrick,Anastasia Malinof
tt0232226,Ana Xandry,Robin Dreja,Agnes Dünneisen,Giselle Vesco,Ueli Jäggi,Michele Cuciuffo,Jarg Pataki,Donald Diebaum,Philip Andrea Berti,Dylan Dreja
tt0232293,Sebastian Urzendowsky,Martin Reinhold,Vasko Scholz,Myriam Abeillon,Ian T. Dickinson,Rainer Egger,Astrid Pochmann,Joachim Stern,Anette Felber,Hans-Joachim Heist
tt0232731,Hakan Orbeyi,Oliver Korittke,Julia Richter,Martin Seifert,Thomas Drechsel,Tim Wilde,Klaus Bräuer,Timo Dierkes,Esther Esche,Martin Semmelrogge
tt0232785,Nina Proll,Sonja Romei,Gerald Votava,Mathieu Carrière,Oliver de la Varre,Birgit Doll,Roland Düringer,Clemens Haipl,Ade Sapara,Doris Schretzmayer
tt0233764,Philippe Bergeron,Keith Forster,Randy Irwin,Gilbert Luna,Frances Black,Susan Hinshaw,David Jean Thomas,Kimberly Warren,,
tt0233656,Traci Lords,Gary Daniels,Jeff Fahey,Daniela Nane,Constantin Cotimanis,Katie Stuart,Andrew Francis,Henry Beckman,Trevor White,Barry W. Levy
tt0232900,Nina Petri,Sylvester Groth,Andrea Sawatzki,Dieter Schaad,Christine Schorn,Jenny Gröllmann,Christian Berkel,Kathrin Waligura,David Scheel,
tt0233954,Chiwetel Ejiofor,Max Beesley,James Bolam,Nicola Stapleton,Neil Dudgeon,Hugh Quarshie,Thandiwe Newton,Jacqueline Williams,Sidh Solanki,Cavan Clerkin
tt0233897,David F. Camoin,Marie Watkins Crocker,Matthew Crocker,Shannon Crocker,Troy Crocker,Trystan Crocker,Duck,David Faust,Ross Gagnon,Ron Levy
tt0232632,Michael Caine,Martin Landau,Frances Barber,Frank Harper,Andy Serkis,Danny Webb,Claire Rushbrook,Matthew Marsden,Kenneth Cranham,David Kennedy
tt0233854,Ulrich Tukur,Julia Kravitz,Nikolaus Paryla,Johannes Silberschneider,Sophia Gorgi,Justus Neumann,Claudia Martini,Elzbieta Czyzewska,Boris Manner,Özaydin Akbaba
tt0233309,Pascale Bussières,Jean-François Casabonne,Annie Dufresne,Maude Guérin,Gary Boudreault,Diane Lavallée,James Hyndman,Pascale Montpetit,Annick Bergeron,Alex Bisping
tt0235108,Ariane Ascaride,Pierre Banderet,Frédérique Bonnal,Patrick Bonnel,Jacques Boudet,Christine Brücher,Francis Caviglia,Romane Dahan,Jean-Pierre Darroussin,Jean-Jérôme Esposito
tt0233595,Atsushi Itô,Sora Tôma,Teruyuki Kagawa,Ryôko Takizawa,Ken Mitsuishi,Reita Serizawa,Jun Kunimura,Shigeru Izumiya,Kihachi Okamoto,Kae Minami
tt0234137,Famke Janssen,Jon Favreau,Noah Emmerich,Ann Magnuson,Cheri Oteri,Josh Hopkins,Robert Knepper,Vincent Ventresca,Kristen Zang,David Steinberg
tt0234426,Olivier Sitruk,Ruzan Mesropyan,Romen Avinian,Edik Bagdasarian,Boris Maloyan,Mariana Dourgarian,Kamal Halarash,Jacky Nercessian,Anémone,Patrick Bouchitey
tt0233699,Laura Kirk,Nat DeWolf,Griffin Dunne,Daniel London,Sandra Bullock,Carrie Fisher,Melissa Gilbert,Buck Henry,Spike Lee,Penelope Ann Miller
tt0233709,Isabelle Huppert,Sandrine Kiberlain,Pierre Arditi,Mathieu Amalric,Alexandre Soulié,Philippe Vieux,,,,
tt0232957,Bo Hopkins,Maxine Bahns,Jeffrey Meek,Bellary Darden-Davis,Randall 'Tex' Cobb,Dennis Burkley,Irv Gorman,Mickey Jones,William Smith,Sydney Lassick
tt0233651,Ingvar Sigurdsson,Baltasar Kormákur,Hilmir Snær Guðnason,Björn Jörundur Friðbjörnsson,Margrét Helga Jóhannsdóttir,Theodór Júlíusson,Friðrik Steinn Friðriksson,Sara Margrét Nordahl,Halldóra Geirharðsdóttir,Þór Tulinius
tt0234288,Bolek Polívka,Csongor Kassai,Jaroslav Dusek,Anna Sisková,Martin Huba,Jirí Pecha,Simona Stasová,Vladimír Marek,Richard Tesarík,Karel Hermánek
tt0233008,Arthur Bürger,Klaus Christian Michor,Horst Manarin,Martin Hirzi,Hermuth F. Müller,Barbara Sommer,Petra Brühl,Maria Dreschl,Birgit Niederl,Arno Ortner
tt0234837,Xun Zhou,Hongsheng Jia,Zhongkai Hua,Anlian Yao,Nai An,Zhang Ming Fang,,,,
tt0234499,Imre Csuja,Réka Pelsöczy,Ági Szirtes,Ferenc Lengyel,Zoltán Varga,József Kelemen,Zsolt Kovács,Viktor Nagy,Eszter Ónodi,Éva Olsavszky
tt0234805,Bibiana Beglau,Richard Kropf,Martin Wuttke,Nadja Uhl,Harald Schrott,Alexander Beyer,Jenny Schily,Mario Irrek,Franca Kastein,Thomas Arnold
tt0235596,Stefan Pagels Andersen,Sidse Babett Knudsen,Peter Frödin,Thomas Bo Larsen,Sebastian Jessen,Stephania Potalivo,Sevik Perl,Olaf Nielsen,Signe Fabricius,Mette Berggreen
tt0235214,Mathieu Demy,Gwennola Bothorel,Zinedine Soualem,Antoine Chappey,Howard Vernon,Laurent Tuel,Pascale Cardon,Jonathan Reyes,July Henebelle,Margot Abascal
tt0235485,Diana Jorge,Jesper Eriksson,Dan Bratt,Frida Moberg,Thomas Ungewitter,Tom Tulin,Patrik Book,Anja Schmidt,Peter Kvist,John Leftman
tt0234663,Stanislas Merhar,Raphaële Godin,Emile Abossolo M'bo,Coralie Revel,Paulette Dubost,Philippe Caroit,Christian Pernet,Romain R'Bibo,Samir Fouzari,Abder-Kader Dahou
tt0233569,Julia Kruis,Mia Zottoli,Caroline Key Johnson,Susan Featherly,Chris Johnston,Aric Cushing,,,,
tt0234767,Jean-Claude Montheil,Philippe Garziano,Lucia Sanchez,Mireille Roussel,Margot Abascal,Laurette Polmanss,Christophe Givois,Lily Boulogne,Emile Louis,Arthur Givois
tt0234750,Alex King,Juliette Caton,Jason Merrells,Oliver Young,Richard Banks,Kirsten Parker,Geoff Lawson,Giles Ward,Jurek Jarosz,Teresa Nowakowska
tt0235953,Ran Burns,Nick Abeel,Ariadne Baker-Dunn,Roger Schmelzer,Amy Anderson,Courtney Bolin,Stuart McWhirter,Pat Patterson,Ashley Schultz,Morgan McMillan
tt0234853,Donal Logue,Ayelet Kaznelson,John Hines,John Harrington Bland,Jessica Gormley,Mercedes Herrero,Cheryl Anne Jaroslaw,Nina Jaroslaw,David Aaron Baker,Dana Goodman
tt0235866,Harvey Keitel,Giancarlo Giannini,Elide Melli,Larissa Volpentesta,Annalisa Schettino,Rosario Ainnusa,Paolo Pini,Goffredo Fofi,Maria Rosa Sapienza,Olimpia Carlisi
tt0233910,Yoshino Kimura,Yû Kurosawa,Ken Ishiguro,Makiko Watanabe,Satomi Tezuka,Susumu Terajima,Kazuhiro Yamaji,Hideo Murota,Shirô Shimomoto,Yôzaburô Itô
tt0235841,Hannelore Elsner,Vadim Glowna,Tonio Arango,Michael Gwisdek,Bernd Stempel,Birgit Stein,Jasmin Tabatabai,Charles Regnier,Helga Göring,Lars Rudolph
tt0236040,Mads Ousdal,Susan Badrkhan,Benaissa Ahssin,,,,,,,
tt0232994,Jürgen Vogel,Maria Simon,Julia Jentsch,Adina Vetter,Katharina Quast,Lydia Schönfeld,Verena Zimmermann,Gudrun Gabriel,Bernadette Vonlanthen,Roswitha Dost
tt0233600,Tony Leung Chiu-wai,Ekin Cheng,Kelly Chen,Cecilia Cheung,Tôru Nakamura,Hiroshi Abe,Kumiko Endô,Maju Ozawa,Yûko Moriyama,Minami Shirakawa
tt0235618,Tom Fisher,Ian McNeice,Tony Maudsley,Will Keen,Andrew Melville,Matthew Causton,Toby Jones,Asif Kapadia,Kris Krishnamma,Jamille Jinnah
tt0236019,David Wenham,Susie Porter,Kris McQuade,Simon Bossell,Catherine McClements,Imelda Corcoran,Dina Gillespie,Emily Saunders,Laura Keneally,Leah Vandenberg
tt0234558,Torbjörn Andersén,Folke Asplund,Lisbeth Bergdahl,Håkan Falk,Göran Forsmark,Lars Green,Marika Lagercrantz,Gunilla Röör,,
tt0236188,Egle Jaselskyte,Janina Lapinskaite,Andrius Paulavicius,Kostas Smoriginas,Antanas Surna,Rokas Adlis,Povilas Gaidys,Elena Gaigalaite,Ferdinandas Jaksys,Irena Kriauzaite
tt0234421,Hanns Zischler,Cora Frost,Adriana Altaras,Irm Hermann,Sabine Bach,Marquard Bohm,Guntram Brattia,Khyana El Bitar,Valeska Hanel,Isabel Hindersin
tt0234570,Pete Postlethwaite,Imelda Staunton,Frank Kelly,David Wilmot,Andrew Lovern,Kerry Condon,Veronica Duffy,Ed Byrne,Niall Toibin,Alfie
tt0234393,Jeff Goldblum,Greta Scacchi,Ángela Molina,Christopher Fulford,Antonio Valero,John Sessions,Geraint Wyn Davies,Sean Chapman,Peter Bowles,Jorge de Juan
tt0236261,Wood Harris,Jim Haynie,Sarah Lassez,O-Lan Jones,Tsai Chin,Michael McShane,Mark Boone Junior,Richmond Arquette,George Russo,Regina Byrd Smith
tt0234407,Kerry Washington,Anna Simpson,Melissa Martinez,The Jackie Robinson Steppers Marching Band,Marlene Forte,Raymond Anthony Thomas,Rosalyn Coleman,Carmen López,Tyrone Brown,Lorraine Berry
tt0236376,Shigeko Suzuki,Takeshi Kusaka,Masato Sakai,Akiko Makiguchi,Mayumi Chiwaki,Ryûta Itô,Tsutomu Takase,Shinji Inabe,Koichi Kusakabe,Shizuko Mochizuki
tt0236598,Gong Li,Xin Gao,Jingming Shi,Yue Guan,Xiuqing Yue,Chengru Li,Liping Lü,Kesheng Lei,Qing Lin,Yufeng Zhou
tt0237004,Laura Cardoso,Fransérgio Araújo,Ana Lúcia Torre,Leona Cavalli,Eucir de Souza,Antônio Petrin,Debora Duboc,José Rubens Chachá,Márcio Aurélio,Milhem Cortaz
tt0234988,Ariane Ascaride,Jean-Pierre Darroussin,Gérard Meylan,Jacques Boudet,Christine Brücher,Jacques Pieiller,Pascale Roberts,Julie-Marie Parmentier,Pierre Banderet,Alex Ogou
tt0235079,Takao Osawa,Shu Qi,Michelle Reis,Julian Cheung,Kaori Momoi,Elaine Jin,Chia-Hui Liu,,,
tt0236793,Ben Gazzara,Maya Sansa,Massimo Bellinzoni,Roberto Zibetti,Gabriele Bocciarelli,Dario D'Ambrosi,Antonio Pennarella,Vittorio Viviani,Gaetano Amato,Massimo Reale
tt0236788,Vítor Norte,Adriano Luz,Nuno Melo,Carlos Santos,Francisco Nascimento,Ana Moreira,Rita Blanco,Suzana Borges,José António Aranha,João Miguel Rodrigues
tt0237121,Brian Young,Gladise Jiminez,David Povall,Alexa Robbins,Sheila Larken,Virginia Spray,Peter Neil Lincoln,Jane Skinner,Andy Brown,Tony Banister
tt0237386,Juraj Paulen,Anton Vaculík,Vilma Cibulková,Csongor Kassai,Jirí Pecha,Jakub Rada,Lukas Miskovic,Ivan Martinka,Marián Labuda,Jan Kraus
tt0237853,Kasym Zhakibayev,Shakir Vilyoumov,Bulat Mazhagulov,Bakhtiyour Kuatbae,,,,,,
tt0238355,Beat Schlatter,Patrick Frey,Brigitte Beyeler,Pinkas Braun,Stephanie Glaser,Walo Lüönd,Mathias Gnädinger,Fritz Lichtenhahn,Oscar Bingisser,Downtown Boys
