tt0295743,Valérie Lemercier,Vincent Lindon,Hélène de Saint-Père,Hélène Fillières,Florence Loiret Caille,Grégoire Colin,Gilles D'Ambra,Micha Lescot,Gianfranco Poddighe,Nordine Barour
tt0295303,Michael Sheen,Mark Addy,Jim Carter,Celia Imrie,Ruth Jones,Phillipa Peak,Jane Robbins,Paul Shane,Mark Strong,Joe Dempsie
tt0295238,Kyra Sedgwick,Parker Posey,Fairuza Balk,John Ventimiglia,Ron Leibman,Wallace Shawn,David Warshofsky,Leo Fitzpatrick,Tim Guinee,Patti D'Arbanville
tt0295493,Tan Eng Heng,,,,,,,,,
tt0296030,Rosyam Nor,Nisdawati Nazaruddin,Faizal Hussein,Danny X-Factor,Saiful Apek,Hasnul Rahmat,Liza Hanim,Rahim Razali,Vanida Imran,Rashidi Ishak
tt0295299,Jon-Paul Gates,Joanna Kate Rodgers,James Watson,Joe Hennes,Lenore Steller,Ian Stirling,,,,
tt0295210,Isabelle Huppert,Bulle Ogier,Manuel Blanc,Arielle Dombasle,Annika Kuhl,Robinson Stévenin,Philippe Reuter,Pascal Bongard,Jean-François Stévenin,Dominique Frot
tt0297221,Carl Lumbly,Robby Benson,Ally Sheedy,Rodney A. Grant,Jeremy Sumpter,Amy Madigan,Ed Harris,Julie-Anne Liechty,Scott Subiono,Alex Nibley
tt0297301,Marina Hands,Anne Sophie Latour,Martine Chevallier,Thierry Hancisse,Pierre Charras,Pierre Kuentz,Benjamin Charles,Hélène Né,,
tt0296711,Amanda Detmer,Sean Patrick Flanery,Brooke Langton,Monet Mazur,Alyssa Milano,Vanessa Parise,Johnathon Schaech,Talia Shire,Johnny Whitworth,Burt Young
tt0298006,Adam Gilbert Jespersen,Sarah Boberg,Jesper Lohmann,Sara Bovin,Nour El-Foul,Imad Abou El-Foul,Zeinab Chour,Abdel Mahmoud,Murad Mahmoud,Nadim Mahmoud
tt0296745,Uygar Aktan,Garry Peters,Steven Chester Prince,Alex Affolter,David Stokey,Derek Wade,Robert Bassetti,Trant Batey,Charles McCarty,Chris Poole
tt0297884,Julianne Moore,Dennis Quaid,Dennis Haysbert,Patricia Clarkson,Viola Davis,James Rebhorn,Bette Henritze,Michael Gaston,Ryan Ward,Lindsay Andretta
tt0298071,Larry Pine,Alex Feldman,J.D. Williams,Benjamin Hendrickson,Thomas Hildreth,Anna Thomson,Jodie Baker,Antonio Rodríguez,Ed Hodson,Phil McGlaston
tt0296922,Daniel Giménez Cacho,Susana Zabaleta,Luis Felipe Tovar,Alejandra Gollas,Emilio Echevarría,Diana Bracho,Jorge Zárate,Gustavo Sánchez Parra,Sergio Sánchez,Chá
tt0295725,D. David Morin,Gavin MacLeod,Hal Linden,Jennifer O'Neill,Paul Rodriguez,Richard Riehle,John Valdetero,Dan Campbell,Evan Ellingson,Crystal Robbins
tt0296145,Laura Morante,Stefano Accorsi,Alessandro Haber,Galatea Ranzi,Diego Ribon,Katy Louise Saunders,Dario Bandiera,Vincenzo Maurizio Battista,Consuelo Ciatti,Giorgio Colangeli
tt0296166,America Ferrera,Lupe Ontiveros,Ingrid Oliu,George Lopez,Brian Sites,Soledad St. Hilaire,Lourdes Perez Nido,Jorge Cervera Jr.,Felipe de Alba,José Gerardo Zamora Jr.
tt0296144,Virna Lisi,Margherita Buy,Sandra Ceccarelli,Luigi Lo Cascio,Marco Baliani,Marco Quaglia,Jean-Hugues Anglade,Ricky Tognazzi,Francesco Scianna,Maria Luisa De Crescenzo
tt0296099,Fatou N'Diaye,Jean-Christophe Dollé,Ângelo Torres,Bia Gomes,Jorge Quintino Biague,Carlos Imbombo,François Hadji-Lazaro,Danièle Evenou,Bonnafet Tarbouriech,Dina Adão
tt0297037,Taye Diggs,Sanaa Lathan,Yasiin Bey,Nicole Ari Parker,Boris Kodjoe,Queen Latifah,Wendell Pierce,Erik Weiner,Reg Wyns,Melissa Martinez
tt0296889,Tim Decker,Holli Hornlien,Joe Forbrich,Ilyssa Fradin,Joe Dempsey,Dana Green,Patrick New,Phil Donlon,John Lordan,Sia A. Moody
tt0295876,Dannielle Hall,Damian Pitt,Jenna Lee Connors,Terry Dahlstron,Wayne Dargin,Shane Dargin,Marshall Bell,Aaron Robinson,Mundurra Weldon,Athol French
tt0297245,Christine Fernandes,Caco Ciocler,Maria Manoella,Tuca Andrada,Camilo Beviláqua,Marcos Caruso,Hugo Carvana,Arduíno Colassanti,Severino Dada,Diogo Dahl
tt0297821,Ariel Petsonk,Zamand Hägg,Michael Nyqvist,Anna Pettersson,Vilma Rogsten-Zammel,Ralph Carlsson,Joel Ander,Rabih Ajami,Amir Barghashi,Pontus Stenshäll
tt0296591,Béatrice Dalle,Romain Duris,Jeanne Balibar,Ange Ruzé,Johan Oderio-Robles,Tiago Manaïa,Jérôme Kircher,Julien Collet,Jérémy Sanguinetti,Marie Bunel
tt0297213,Dragos Bucur,Dorina Chiriac,Andi Vasluianu,Adrian Tuli,Adrian Simionescu,Eduard Andreianu,Bogdan Uritescu,Alin Marcu,Emilia Dobrin,Catalin Naum
tt0296574,Ajay Devgn,Mohanlal,Manisha Koirala,Seema Biswas,Vivek Oberoi,Antara Mali,Akash Khurana,Madan Joshi,Bharat Dabholkar,Ganesh Yadav
tt0297722,Lena Endre,Mikael Persbrandt,Marie Richardson,Natalie Björk,Bisse Unger,Marie Göranzon,Sverre Anker Ousdal,Hege Schøyen,Anastasios Soulis,Per Svensson
tt0297306,Hardy Krüger Jr.,Frances Anderson,Robert Wagner,Gottfried John,Jamie Harris,Denise Wilbanks,Gerry Goldstein,Alicia Sedwick,Irén Bordán,Marilyn Pasekoff
tt0296571,Hubert Benhamdine,Nathalie Boutefeu,Florence Loiret Caille,Serge Riaboukine,Marc Citti,Antoine Goldet,Valérie Stroh,Clotilde Hesme,Jean-Michel Portal,Bernard Blancan
tt0296686,Cécile de France,Bruno Putzulu,Olivier Sitruk,Estelle Larrivaz,Agathe de La Boulaye,Patrick Chesnais,Michel Scotto di Carlo,Valérie Moreau,Evelyne Buyle,Gérard Chaillou
tt0296625,Thylda Barès,Siraboula Sissoko,Lilly-Fleur Pointeaux,Thomas Pitiot,Ibrahim Koma,Aymen Saïdi,Albert Goldberg,Nabil El Bouhairi,Makan Fofana,Hawa Yakaré Sissoko
tt0296547,Caroline Ducey,Roger Souza,Nathalie Besançon,Philippe Cariou,Maryvonne Schiltz,Jean-Noël Gayte,Beppe Chierici,Nicole Huc,Georges Garcin,Guy Autheman
tt0298203,Eminem,Brittany Murphy,Kim Basinger,Mekhi Phifer,Evan Jones,Omar Benson Miller,De'Angelo Wilson,Eugene Byrd,Taryn Manning,Larry Hudson
tt0298388,Phil Vischer,Mike Nawrocki,Tim Hodge,Lisa Vischer,Shelby Morimoto,Dan Anderson,Kristin Blegen,Jim Poole,Ron Smith,Sarah Catherine Brooks
tt0298845,Paddy Considine,Samantha Morton,Djimon Hounsou,Sarah Bolger,Emma Bolger,Neal Jones,Randall Carlton,Ciaran Cronin,Juan Carlos Hernández,Nye Heron
tt0298565,Peter Engman,Cilla Thorell,Göran Ragnerstam,Mikaela Ramel,Stina Ekblad,Lennart Jähkel,Iwar Wiklander,Per Svensson,Kristian Lima de Faria,Gerd Hegnell
tt0298050,Leo Minaya,Jessica Morales,Franky G,Manuel Cabral,Julissa Lopez,Héctor González,Panchito Gómez,Lavidania Ramirez,Casper Martinez,Lou Torres
tt0298856,Pierce Brosnan,Julianna Margulies,Aidan Quinn,Sophie Vavasseur,Niall Beagan,Hugh McDonagh,Mairead Devlin,Frank Kelly,Clare Mullen,Alvaro Lucchesi
tt0297876,Olivier Ythier,Winnie Vigilante,Michael Philpot,Nathalie Stas,Fauve De Loof,Jean-Louis Leclercq,Georges A. Diemert,Fanou,Cathy Devreker,Eliane Piedfort
tt0298491,Gustaf Skarsgård,Tuva Novotny,Li Brådhe,Thomas Hedengran,David Hagman,Pär Luttropp,Francisco Sobrado,Joel Kinnaman,Jenny Ulving,Anna Hallström
tt0297992,Kurdo Galali,Pirshang Berzinji,Choman Hawrami,Enwer Shexani,Derya Qadir,Rubar Ehmed,Niyaz Letif,Tara Ebdilrehman,Shehle Mihemed,Ehmed Salar
tt0298694,Genevieve Buechner,Clare Coulter,Maurizio Terrazzano,Krista Bridges,Brigitte Bako,Emanuel Arruda,Bubba,Conrad Coates,Ashley Cruz,Kelly Fiddick
tt0298911,Kalomba Mboyi,Jan Decleir,Antje de Boeck,Ansou Diedhiou,Alexandra Vandernoot,Serge-Henri Valcke,Emile Mpenza,Sjarel Branckaerts,Thierry de Coster,Eric De Staercke
tt0298408,Frances McDormand,Alessandro Nivola,Christian Bale,Kate Beckinsale,Natascha McElhone,Lou Barlow,Russell Pollard,Imaad Wasif,Mickey Petralia,Melissa De Sousa
tt0296915,Rodrigo Noya,Alejandro Agresti,Julieta Cardinali,Carmen Maura,Jean Pierre Noher,Mex Urtizberea,Lorenzo Quinteros,Carlos Roffé,Marina Glezer,Yeyo De Gregorio
tt0298228,Keisha Castle-Hughes,Rawiri Paratene,Vicky Haughton,Cliff Curtis,Grant Roa,Mana Taumaunu,Rachel House,Taungaroa Emile,Tammy Davis,Mabel Wharekawa
tt0297745,Marie-Josée Croze,Barbara Ulrich,Ilona Elkin,Gregoire Dunlevy,Anne Bellerose,Laurent-Christophe De Ruelle,Rachel Plummer,Lina Roessler,Lexei Bacci,Julie Nöel
tt0299206,Sebastian Blomberg,Maria Schrader,Ezra-Valentin Lenz,Ulrich Noethen,Marion Kracht,Hanns Zischler,Christiane Paul,Elena Wilms,Victor Deiß,Christoph Bantzer
tt0298798,Robin Tunney,Tim Blake Nelson,Brad Hunt,Liz Phair,Lindsay Crouse,Kelvin Han Yee,Jason Priestley,Karena Davis,Scott Breitenstein,Tim Griffin
tt0298563,Rico E. Anderson,Darion Basco,Stephen Chang,John Colton,Charles Cooper,Charles David Cooper,Jacques Freydont,Adam Gregor,Melvin Johnson,Carmen Mormino
tt0298578,Mark Rendall,Jane Seymour,Charles Martin Smith,Gloria Slade,James McGowan,Danielle Bouffard,Andrew Tarbet,Vickie Papavs,Jef Mallory,Jay Hickman
tt0299081,Léa Drucker,Eric Poulain,Pierre Chevallier,Marie-Christine Lafosse,Jonathan Reyes,Ronald Guttman,Electra Weston,Eric Cornet,Fleur Houdinière,Gérard Legrand
tt0298126,Hélène Fillières,Jonathan Zaccaï,Bulle Ogier,Ludmila Mikaël,Patrick Lizana,Liliane Rovère,Emmanuelle Lepoutre,Fabien Orcier,Jauris Casanova,Audrey Bonnet
tt0298744,Greg Kinnear,Willem Dafoe,Maria Bello,Rita Wilson,Ron Leibman,Bruce Solomon,Michael E. Rodgers,Kurt Fuller,Christopher Neiman,Lyle Kanouse
tt0298358,Alexander Senderovich,Khawlah Hag-Debsy,Raida Adon,Salwa Nakkara,Yitzhak Ne'eman,Imad Jabarin,Fira Kantor,Dana Parnas,,
tt0299863,Desmond Askew,Katheryn Winnick,Michael Panes,J. Richey Nash,Coleen Sexton,Deven May,Theo Hausen,Doug Wert,Della Askew,William Ryall
tt0299547,Robert Carlyle,Charles Dance,Kerry Fox,Colin Friels,Ben Mendelsohn,David Ngoombujarra,Max Stuart,Bille Brown,John Gregg,Roy Billing
tt0299799,Paul S. Decker,Tony Devon,Norman Macera,Sarah Wagner-Roehm,,,,,,
tt0299117,Campbell Scott,Jesse Eisenberg,Isabella Rossellini,Elizabeth Berkley,Jennifer Beals,Mina Badie,Ben Shenkman,Chris Stack,Morena Baccarin,Lisa Emery
tt0299956,Juan Manuel Bernal,Patricia Llaca,Elena Anaya,Damián Alcázar,Margarita Sanz,Mario Iván Martínez,José María Yazpik,Amor Huerta,Emma Dib,Carolina Politi
tt0299854,Philip Barantini,Andy Serkis,Barry Barnes,Michael Bates,Paloma Baeza,Gerry Behan,Vas Blackwood,Des Braiden,Barry Cassin,Richard Dormer
tt0299977,Jet Li,Tony Leung Chiu-wai,Maggie Cheung,Ziyi Zhang,Daoming Chen,Donnie Yen,Zhongyuan Liu,Tianyong Zheng,Yan Qin,Chang Xiao Yang
tt0300064,Lynne Murphy,Mary Regan,,,,,,,,
tt0300537,Ari Bery,Mariann Szilágyi,Iván Kamarás,Juli Molnár,Napsugár Pillár,Pietro Ragusa,Lajos Kovács,Joli Jászai,Benedek Uhrin,Ilona Kállay
tt0300179,Waihoroi Shortland,Ngarimu Daniels,Te Rangihau Gilbert,Scott Morrison,Veeshayne Armstrong,Sonny Kirikiri,Te Kauhoe Wano,Wharehoka Wano,Tearepa Kahi,Ngatai Rangihau
tt0300153,Rüdiger Vogler,Ruth Rieser,Ney Piacentini,Claudia Neto,Kiko Mascarenhas,Katia Bronstein,Denise Weinberg,Daniel Boaventura,Ana Carbatti,Odilon Wagner
tt0300115,Dimple Kapadia,Vinod Khanna,Deepti Naval,Amol Mhatre,Gulshan Grover,Brendan Hughes,Kelly Gunning,Garrett Devereux,Kyle Erby,Michelle Van Wagner
tt0300214,Samantha Morton,Kathleen McDermott,Linda McGuire,Paul Popplewell,Ruby Milton,Dolly Wells,Dan Cadan,Carolyn Calder,Raife Patrick Burchell,Steve Cardwell
tt0300109,Alastair Mackenzie,Jonny Phillips,Ewan Stewart,David Hayman,Victoria Smurfit,Louise Irwin,Jane Stenson,John Comerford,Ford Kiernan,Sheila Donald
tt0300324,Marlon Kittel,Oona-Devi Liebich,Arnel Taci,Karina Fallenstein,Oliver Stern,Martin Semmelrogge,Ilya Stojkov,Melis Fikic,Detlef Kapplusch,Nadim Taha
tt0300642,Jonas Jägermeyr,Paul Faßnacht,Fuat Ergin,Aaron Hildebrand,Martin Klaus,Karel Belohradský,Hanus Bor,Labina Mitevska,Pavel Nekas,Ursula Geyer-Hopfe
tt0300140,Oksana Akinshina,Artyom Bogucharskiy,Pavel Ponomaryov,Lyubov Agapova,Liliya Shinkaryova,Elina Benenson,Tomasz Neuman,Anastasiya Bedredinova,Tõnu Kark,Nikolai Bentsler
tt0300565,Dean O'Gorman,Kate Elliott,Marissa Stott,Michael Lawrence,Genevieve McClean,Chris Dykzeul,Peter Feeney,Quinton Hita,Miriama Smith,Kim Michalis
tt0300237,Heike Makatsch,Benno Fürmann,Alexandra Maria Lara,Jürgen Vogel,Nina Hoss,Mehmet Kurtulus,Günther Jauch,,,
tt0301199,Chiwetel Ejiofor,Audrey Tautou,Sophie Okonedo,Kriss Dosanjh,Israel Oyelumade,Yemi Goodman Ajibade,Nizwar Karanj,Deobia Oparei,Jeffery Kissoon,Zlatko Buric
tt0301893,Beanie Sigel,Omillio Sparks,Memphis Bleek,Damon Dash,Sundy Carter,Tyran Smith,Oschino,Jay-Z,Brother Newz,Randolph Curtis Rand
tt0301125,Bérénice Bejo,Marie-France Pisier,Guillaume Depardieu,Clément van den Bergh,Laurence Côte,Samuel Labarthe,Teo Saavedra,Mélanie Bernier,Gladys Cohen,Rachida Brakni
tt0301684,Robert Carlyle,Rhys Ifans,Kathy Burke,Vanessa Feltz,Ricky Tomlinson,Vicki Patterson,Shirley Henderson,Finn Atkins,Kelly Thresher,Andrew Shim
tt0301167,Shô Aikawa,Maria Chen,Richard Chen,Jason Chu,William Wai-Lun Duen,Hiro Hayama,Josie Ho,Tony Ho,Ken Lo,Rachel Ngan
tt0301414,Jean Rochefort,Johnny Hallyday,Jean-François Stévenin,Charlie Nelson,Pascal Parmentier,Isabelle Petit-Jacques,Edith Scob,Maurice Chevit,Riton Liebman,Olivier Fauron
tt0301245,Egbert Jan Weeber,Katja Schuurman,Johnny de Mol,Edwin Jonker,Mohammed Chaara,Guusje Eybers,Hans Dagelet,Joost Claes,Sabri Saad El-Hamus,Nazmiye Oral
tt0301390,Helena Bonham Carter,Olivia Williams,Paul Bettany,Eleanor Bron,Luke Newberry,Tom Ward,Gillian Hanna,Andrew Havill,Alison Reid,Katy Maw
tt0300532,Kate Bosworth,Michelle Rodriguez,Matthew Davis,Sanoe Lake,Mika Boorem,Chris Taloa,Kala Alexander,Ruben Tejada,Kaupena Miranda,Asa Aquino
tt0300594,François Berléand,Delphine Rollin,Nicole Calfan,Bruno Todeschini,François Morel,Leslie Phils,Steve Suissa,Annick Blancheteau,Jean-Luc Porraz,Hubert Saint-Macary
tt0300453,Hiam Abbass,Hend El Fahem,Maher Kamoun,Monia Hichri,Faouzia Badr,Nadra Lamloum,Abou Moez El Fazaa,Salah Miled,Lassad Arouss,Dalah Daldoul
tt0301486,Jackie Alexander,Yaa Asantewa,Kendra Barber,Maurice Carlton,Christi Curry,Lizzy Davis,Lee Dobson,Marcelle Gover,Tyrone Grant,Reginald James
tt0301978,Mania Akbari,Amina Maher,Kamran Adl,Roya Akbari,Roya Arabshahi,Amene Moradi,Mandana Sharbaf,Katayoun Taleizadeh,,
tt0301524,Ernesto Alterio,Paz Vega,Guillermo Toledo,Natalia Verbeke,Alberto San Juan,María Esteve,Ramón Barea,Nathalie Poza,Secun de la Rosa,Carol Salvador
tt0302472,Emma Bates,Larissa Borkowski,Kipleigh Brown,Stephen Cinabro,Davidson Cole,Mary Kay Cook,Richard Cotovsky,Ed Cunningham,Edward Cunningham,David Darlow
tt0301634,Nikola Djuricko,Sonja Kolacaric,Tara Manic,Srdjan 'Zika' Todorovic,Nenad Jezdic,Slobodan 'Boda' Ninkovic,Nikola Pejakovic,Milorad Mandic-Manda,Velimir 'Bata' Zivojinovic,Olivera Markovic
tt0301715,Iván Noble,Gabriela Canaves,María Scarvacchi,Maria Lorenzutti,Gerardo Baamonde,Hoby Defino,Karina Noriega,,,
tt0301924,Radha Mitchell,Alicia Witt,LisaGay Hamilton,Rebecca Tilney,Kimberly Williams-Paisley,Debi Mazar,Deborah Kara Unger,Susan Traylor,Elizabeth Peña,Kathy Baker
tt0303361,Angela Bettis,Jeremy Sisto,Anna Faris,James Duval,Nichole Hiltz,Kevin Gage,Merle Kennedy,Chandler Riley Hecht,Rachel David,Nora Zehetner
tt0303357,Yôsuke Kubozuka,Koyuki,Takashi Naitô,Ken'ichirô Tanabe,Katsumi Muramatsu,Kazue Tsunogae,Hana Kino,Risa Nishimura,Miho Miyazawa,
tt0302671,Oliver Korittke,Max Mauff,Diane Willems,Thomas Drechsel,Luana Bellinghausen,Michael Godde,Rebecca Hessing,Aimee Grinda,Michel Besl,Marvin Gronen
tt0302677,Paul Nicholls,Andrew Lee Potts,Massimo Ghini,Sienna Miller,Mathieu Carrière,George Arrendell,Andrew Fitch,Gus Gouldsbrough,Richard Harrington,Jürgen Lehmann
tt0302674,Casey Affleck,Matt Damon,,,,,,,,
tt0302758,Lee Byung-hun,Hyeong-jin Kong,Chong-ok Bae,Ahn Sung-ki,Hang-Seon Jang,Na Moon-hee,Christine M. Auten,Greg Ayres,Clint Bickham,Rick Burford
tt0303162,Leonor Baldaque,Leonor Silveira,Isabel Ruth,Ricardo Trêpa,Ivo Canelas,Luís Miguel Cintra,José Manuel Mendes,Carmen Santos,Cecília Guimarães,Júlia Buisel
tt0302962,Tami-Adrian George,Todd Ryan,Nicole Pulliam,Rahim Muhammad,Charles Burks,Sai Tyler,Ojani Noa,Annette M. Lesure,Breyon Burk,Sariah Bishop
tt0303010,Polly Walker,Luc Picard,Isabelle Blais,Louis Ferreira,Isabelle Cyr,Julie La Rochelle,Pascale Montpetit,Elizabeth Robertson,Domini Blythe,John Dunn-Hill
tt0302948,Jon Jacobs,J.C. Brandy,Dany Carpenter,Derek Carpenter,Tom Hornof,Michael Kastanbaum,John Kirk,P.T. McEwen,Daniel Tisman,
tt0302889,Josh Hamilton,Harold Perrineau,Isabel Gillies,John Fleck,Vanessa Ferlito,Eric Millegan,Liz Owens,James Badge Dale,Ali Reza,Steve Cuiffo
tt0303714,Ice Cube,Cedric The Entertainer,Eve,Anthony Anderson,Sean Patrick Thomas,Troy Garity,Michael Ealy,Leonard Earl Howze,Keith David,Jazsmin Lewis
tt0303313,Evan Adams,Michelle St. John,Gene Tagaban,Swil Kanim,Rebecca Carroll,Cynthia Geary,Leo Rossi,Kevin Phillip,Elaine Miles,Arthur Tulee
tt0303267,Héctor Alterio,Federico Luppi,Pepe Soriano,Gastón Pauls,Balaram Dinard,Eduardo Miglionico,Elisa Contreras,Saturnino García,Jenny Goldstein,Fred Deakin
tt0303785,Rahul Khanna,Moushumi Chatterjee,Dina Pathak,Lisa Ray,Kulbhushan Kharbanda,Ranjit Chowdhry,Jessica Paré,Rishma Malik,Jasbir Mann,Arjun Lombardi-Singh
tt0303017,Mark Dacascos,John Rhys-Davies,Tamara Davies,Mark Rolston,Rutger Hauer,Rayne Marcus,G.W. Bailey,Thomas F. Duffy,Sam Lloyd,Michael Jace
tt0304808,Markku Peltola,Kati Outinen,Marko Haavisto,Ana Sofia Liaño,Pelayo Suarez,Celia Poo,José Antonio Amieva,Fernando García Toriello,Chloë Sevigny,Charles Esten
tt0303792,Caresse Bashar,Zuhair Abdlulkarim,Fares Al-Helou,Elias Ghannam,Meerna Ghannam,Muhammad Hamad,Nihal Khateeb,Bassam Kousa,Ali Muhammad,Amal Omran
tt0303374,Phe Caplan,Jessica Fuchs,John Gelin,Ernie Jurez,Daniel Luciano,Jason Miller,Beata Tyszkiewicz,Matt Wolf,,
tt0303318,Gordon Tootoosis,Maria Campbell,Jeffrey Durocher,Jillian Durocher,Lawrence Durocher,Aaron Jackson,Melanie Jackson,Julie Pitzel,Tyrone Tootoosis,Bernelda Wheeler
tt0304832,Jimena Anganuzzi,Federico León,Luis Machín,,,,,,,
tt0304804,Susie Porter,Linda Cropper,Peter Phelps,Bill McCluskey,Jacob Allan,Mason Richardson,Neal Lucanus,Nick Candy,Igor Sas,Kazimir Sas
tt0304822,Giancarlo Giannini,Giuliana de Sio,Arnoldo Foà,Jacques Perrin,Chiara De Bonis,Giada Colonna,Riccardo Garrone,Anna Maria Petrova,Maria Petrova,Leonardo Ruta
tt0303860,Lauren Holly,Faye Dunaway,Ian Somerhalder,Tom Skerritt,Edie McClurg,Janet Carroll,Dahlia Waingort Guigui,Jan Howard,Jeannie Seely,Robin Daugherty
tt0304363,Ariane Ascaride,Jimmy Tavares,Jonathan Zaccaï,Hélène Surgère,Lucas Bonnifait,Frédéric Gorny,Nicolas Pontois,Frédéric Sendon,Marcelle Lamy,Frédéric Voldman
tt0303933,Nick Cannon,Zoe Saldana,Orlando Jones,Leonard Roberts,GQ,Jason Weaver,Earl Poitier,Candace Carey,Shay Roundtree,Miguel A. Gaetan
tt0304417,Albert Dupontel,Marianne Denicourt,Philippe Uchan,Marina Tomé,Sophie Mounicot,Gilles Gaston-Dreyfus,Margot Abascal,Dominic Gould,Jean-Pierre Bernard,Augustin Legrand
tt0304857,Kenneth Cranham,Leo Bill,Derek Jacobi,Anthony Valentine,James Fleet,Richard Sutton,Anthony O'Donnell,Glen Davies,Paul Bayfield,Jason Round
tt0304907,Sami Bouajila,Jalil Lespert,Sylvie Testud,Simon Bakinde,Roger Ibáñez,Teco Celio,Marc Andréoni,Djemel Barek,Philippe Duclos,Xavier de Guillebon
tt0303661,Kabir Bedi,Max Beesley,Sanjeev Bhaskar,Anna Brewster,Kathy Burke,Ayesha Dharker,Omid Djalili,Alex Freeborn,Lynn Redgrave,Zohra Sehgal
tt0304389,Charlotte Vanden Eynde,Els Dottermans,Frieda Pittoors,Matthias Schoenaerts,Nico Sturm,Wim Opbrouck,Jos Verbist,Dirk van Dijck,Alice Toen,Viviane de Muynck
tt0304550,Andreas Schmidt,Laura Tonke,Thomas Morris,Kirsten Block,Alexis Lezin,Hans Peter Hallwachs,Udo Kier,Heike Schober,Michael Kind,Steffen Münster
tt0304520,Judith Godrèche,Niels Arestrup,Anne Le Ny,Laurence Février,Jean-Marie Frin,Aurélien Wiik,Daniel Isoppo,Christèle Tual,Chantal Banlier,Isabelle Olive
tt0304678,Anne Parillaud,Grégoire Colin,Roxane Mesquida,Ashley Wanninger,Dominique Colladant,Bart Binnema,Yves Osmu,Elisabete Piecho,Francis Selleck,Diane Scapa
tt0304008,Stephanie Paul,Christi Pedigo,Stephen Heskett,Ethan Aronoff,Chuck Worthington,Deanna Destito,Renata Hinrichs,Hope Stevenson,Wayne Thorpe,
tt0303652,Michaela Kuklová,Filip Blazek,Jirí Pomeje,Josef Vinklár,Jaroslav Bartunek,Otakar Brousek,Kveta Fialová,Stanislav Fiser,Gabriela Hyrmanová,Jitka Jezková
tt0304267,Andrei Kashker,Helena Yaralova,Moni Moshonov,Juliano Mer-Khamis,Yussuf Abu-Warda,Menachem Lang,Sendi Bar,Tomer Russo,Veronica Nicole,Liron Levo
tt0304574,Jessica Paré,Sarain Boylan,Stefanie von Pfetten,Emily Hampshire,Adam Beach,Chad Connell,Dani Kind,Adrian Langley,Alexandra Sinclair,Genevieve Spicer
tt0304321,William Brown,Daniel Weiss,John Burgess,Michael Dallesandro,Michael MacCauley,Lynn Samuels,Ken Settanni,Darrill Rosen,,
tt0304391,Samuel Le Bihan,Samy Naceri,Clotilde Courau,Marie Guillard,Michel Duchaussoy,Philippe Nahon,Francis Renaud,Lucien Jean-Baptiste,Bibi Naceri,David Saracino
tt0305229,Clara Khoury,Khalifa Natour,Ismael Dabbag,Walid Abed Elsalam,Zuher Fahoum,Bushra Karaman,Georgina Asfour,Manal Awad,Nasrin Buqa'i,Houda Imam
tt0305455,Sanjay Dutt,Nandita Das,Sachin Khedekar,Tanvi Hegde,Sagar Thawani,Samrat Thawani,Anjan Srivastav,Sacheen Suvarna,Vineet Kumar Singh,Dinesh Anand
tt0304120,Yum Jung-ah,Jin-hee Ji,Ji-ru Sung,Cho Seung-woo,Woong-ki Min,Yong-soo Park,Hyeok-poong Kwon,Lee Eol,Kim In-kwon,Kil-soo Park
tt0306069,Will Swenson,Connie Young,Daryn Tufts,Kirby Heyborne,Michael Birkeland,Robert Swenson,Lincoln Hoppe,Tarance Edwards,Michelle Ainge,Gretchen Whalley
tt0304448,Mari Tere Benes,Elia Enid Cadilla,Victor Luvi Callejas,Elí Cay,Melwin Cedeño,Géraldine Fernández,Julián Gil,Astrid Gruber,José Félix Gómez,Alfred D. Herger Jr.
tt0304023,Callum Keith Rennie,Jane McGregor,Alisha Penev,Colin Roberts,Dov Tiefenbach,Kristen Thomson,Craig Olejnik,Chilton Crane,Philip Granger,Arnie Walters
tt0304692,,,,,,,,,,
tt0305882,Jeff Sutton,David Turnbull,Ardith Boxall,Tom McCamus,Robert Huculak,Katherine Lee Raymond,Samantha Hill,Erica Zawadowski,Blake Taylor,Rhiannon Benedict
tt0305973,James Franco,Brenda Blethyn,Mena Suvari,Harry Dean Stanton,Seymour Cassel,Brenda Vaccaro,Josie Davis,Willie Metcalf,Janet Shea,Cary Wilmot Alden
tt0306442,Yo-won Lee,Gyu-ri Kim,Eun-ji Jo,Yeong-jin Lee,Ji-ru Sung,Yun-Yeong Choe,,,,
tt0306456,Diego Abatantuono,Sergio Rubini,Martina Stella,Bebo Storti,Juanjo Puigcorbé,Rubén Ochandiano,María Jurado,Antonia San Juan,Ian McNeice,Alessandra Martines
tt0304126,Axel Prahl,Steffi Kühnert,Thorsten Merten,Gabriela Maria Schmeide,Julia Ziesche,Jens Graßmehl,Mascha Rommel,Gregor Ziesche,Christine Schorn,Miro De Vittoris
tt0305438,David Thornton,Katie MacNichol,Saundra Santiago,Jerry Grayson,Juan Carlos Hernández,Matt Servitto,Gretchen Cleevely,Kevin Sussman,Jason Butler Harner,Michaela Conlin
tt0304776,Tamás Polgár,Orsolya Tóth,Kata Wéber,Lajos Ottó Horváth,András Réthelyi,Károly Kuna,Anna Szandtner,Kolos Oroszi,Claudia Tilly,Erika Molnár
tt0304729,Kaycee,Luciano Saber,Gina Hiraizumi,Tomiko Lee,Kate Holliday,Hiromi Nishiyama,Mari Tanaka,Dennis James Lee,Ginni Ramos,Tim Colceri
